flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
MU8650,14:30:00,18:44:00,50,PEK,T2,TFU,T1,MU,A321
MU8652,21:25:00,02:18:00,60,HRB,T2,CKG,T2,MU,A333
MU8663,11:55:00,15:25:00,60,CAN,T2,TSN,T2,MU,A319
MU8664,14:15:00,18:06:00,90,TFU,T2,NGB,T3,MU,A319
MU8678,23:35:00,04:41:00,70,TSN,T1,XUZ,T2,MU,C919
MU8679,08:10:00,12:19:00,70,NNG,T1,WUH,T1,MU,C919
MU8688,19:55:00,22:08:00,90,CSX,T3,KMG,T1,MU,A333
MU8689,14:10:00,18:16:00,50,URC,T2,CTU,T1,MU,A321
MU8690,07:40:00,12:25:00,70,KMG,T3,CAN,T3,MU,ARJ21
MU8691,20:35:00,23:21:00,90,XIY,T3,WUX,T3,MU,A319
MU8698,19:10:00,21:50:00,50,CKG,T2,HET,T1,MU,B738
MU8699,22:00:00,23:46:00,60,CAN,T3,HIA,T1,MU,ARJ21
MU8700,21:45:00,22:51:00,60,TFU,T3,TAO,T1,MU,C919
MU8707,20:30:00,01:14:00,50,LHW,T1,NNG,T1,MU,A321
MU8713,17:45:00,19:43:00,50,KMG,T2,ZUH,T2,MU,B738
MU8720,11:15:00,15:33:00,50,CTU,T2,LYA,T3,MU,ARJ21
MU8721,23:00:00,01:39:00,90,KMG,T2,NNG,T1,MU,ARJ21
MU8724,13:05:00,16:07:00,50,KMG,T2,CGO,T2,MU,A359
MU8725,15:05:00,18:58:00,60,CAN,T1,NNG,T3,MU,A320
MU8726,21:10:00,02:09:00,90,CTU,T1,SHA,T3,MU,B738
MU8731,21:05:00,23:20:00,50,XIY,T3,TAO,T2,MU,ARJ21
MU8743,23:15:00,03:06:00,90,WUX,T3,NGB,T3,MU,B738
MU8747,19:55:00,00:24:00,50,CTU,T3,SHA,T3,MU,A319
MU8753,21:45:00,00:09:00,50,DLC,T3,WEH,T3,MU,C919
MU8761,21:45:00,01:24:00,60,XIY,T1,NTG,T2,MU,A321
MU8762,19:15:00,22:40:00,50,XIY,T3,HIA,T3,MU,A332
MU8766,20:40:00,23:12:00,90,KMG,T2,CGO,T1,MU,A320
MU8773,19:25:00,00:29:00,70,PVG,T2,NKG,T2,MU,A321
MU8780,06:00:00,08:01:00,90,XIY,T1,SYX,T3,MU,A333
MU8781,10:40:00,12:12:00,60,KMG,T2,KWL,T2,MU,A332
MU8783,08:00:00,11:00:00,50,PKX,T1,DLC,T2,MU,B738
MU8789,23:10:00,03:51:00,60,XIY,T3,WUX,T2,MU,A319
MU8802,10:45:00,14:45:00,60,SZX,T2,DLC,T1,MU,A319
MU8803,07:40:00,11:44:00,90,KMG,T2,PKX,T3,MU,A333
MU8817,14:40:00,17:35:00,90,PVG,T2,HIA,T1,MU,B738
MU8819,22:55:00,00:00:00,50,CTU,T3,CKG,T3,MU,B738
MU8861,06:45:00,09:45:00,60,CTU,T2,SHA,T2,MU,C919
MU8864,11:55:00,14:41:00,50,PKX,T2,HAK,T1,MU,A321
MU8871,18:55:00,23:53:00,70,WNZ,T2,SHA,T3,MU,A319
MU8875,16:20:00,18:56:00,50,CTU,T2,KMG,T3,MU,A319
MU8881,06:45:00,10:11:00,60,HAK,T1,KMG,T1,MU,A321
MU8882,17:20:00,21:02:00,70,KWE,T1,TFU,T2,MU,A321
MU8886,18:25:00,22:20:00,60,SHA,T3,TFU,T1,MU,ARJ21
MU8892,15:00:00,17:43:00,70,NGB,T2,XUZ,T2,MU,B738
MU8895,16:35:00,19:30:00,60,PVG,T3,WEH,T2,MU,B789
MU8899,17:15:00,20:11:00,50,CTU,T3,HFE,T3,MU,A321
MU8900,07:00:00,10:08:00,60,PEK,T3,YNT,T1,MU,B738
MU8904,20:55:00,22:49:00,90,CKG,T3,HET,T3,MU,A320
MU8905,19:05:00,22:23:00,70,TSN,T1,HIA,T2,MU,A321
MU8927,06:00:00,10:17:00,90,HAK,T1,URC,T2,MU,A320
MU8931,17:05:00,19:03:00,50,KMG,T2,LHW,T2,MU,A321
MU8934,12:40:00,15:59:00,50,SHA,T2,WNZ,T3,MU,A321
MU8936,10:05:00,15:11:00,70,KMG,T1,WEH,T2,MU,A321
MU8944,23:15:00,03:48:00,70,KHN,T3,XNN,T3,MU,ARJ21
MU8953,16:30:00,19:29:00,70,XIY,T3,SHE,T2,MU,B738
MU8981,10:25:00,15:29:00,60,SHA,T1,HAK,T1,MU,A332
MU8983,10:15:00,13:04:00,90,WUX,T1,TYN,T1,MU,B738
MU8984,17:00:00,21:29:00,90,TFU,T1,CTU,T3,MU,A359
MU8986,10:00:00,12:10:00,70,CGO,T3,PVG,T2,MU,B789
MU8987,07:40:00,09:37:00,90,XIY,T2,TSN,T1,MU,A320
MU8988,14:15:00,18:44:00,60,PEK,T3,KWL,T2,MU,A319
MU8997,18:40:00,21:14:00,60,CTU,T1,NGB,T3,MU,ARJ21
MU9005,19:35:00,21:37:00,70,PVG,T2,PEK,T1,MU,B738
MU9007,19:50:00,22:19:00,60,PEK,T1,CSX,T3,MU,A321
MU9015,15:00:00,18:22:00,50,SZX,T2,CSX,T3,MU,B789
MU9023,21:50:00,00:09:00,70,CAN,T2,KHN,T3,MU,C919
MU9029,17:00:00,19:12:00,60,PKX,T3,KWL,T2,MU,A321
MU9035,16:20:00,19:19:00,60,CTU,T2,HGH,T1,MU,C919
MU9038,06:20:00,10:26:00,70,XIY,T2,SHE,T1,MU,B738
MU9039,19:25:00,22:43:00,70,NNG,T3,XNN,T2,MU,A321
MU9044,07:15:00,11:06:00,50,TSN,T2,LXA,T2,MU,C919
MU9050,09:05:00,14:05:00,90,PVG,T1,HET,T1,MU,C919
MU9067,19:20:00,00:28:00,50,PVG,T3,URC,T1,MU,A321
MU9068,10:55:00,14:59:00,60,PKX,T2,SZX,T1,MU,A321
MU9070,20:40:00,00:25:00,90,XIY,T3,SZX,T3,MU,A320
MU9078,22:35:00,00:29:00,70,LXA,T2,CZX,T2,MU,A332
MU9084,18:25:00,20:31:00,50,XIY,T1,WNZ,T2,MU,A320
MU9091,15:55:00,19:04:00,90,PKX,T2,INC,T1,MU,A320
MU9095,06:15:00,08:26:00,90,PEK,T3,TSN,T3,MU,B738
MU9101,12:30:00,17:07:00,70,XMN,T2,TAO,T2,MU,A359
MU9103,18:10:00,20:49:00,90,CAN,T2,HRB,T3,MU,C919
MU9113,06:30:00,09:17:00,70,PEK,T2,KWE,T1,MU,A319
MU9120,15:50:00,19:05:00,60,PKX,T3,XMN,T2,MU,A320
MU9126,23:30:00,01:45:00,60,CTU,T1,LHW,T2,MU,C919
MU9127,08:00:00,10:33:00,60,PEK,T1,KMG,T3,MU,ARJ21
MU9128,10:10:00,14:52:00,50,SHE,T3,HGH,T1,MU,A320
MU9130,06:30:00,07:46:00,50,SHA,T1,SZX,T1,MU,A321
MU9145,06:45:00,10:22:00,70,WUX,T1,SZX,T3,MU,A319
MU9146,08:50:00,11:51:00,90,XIY,T1,URC,T2,MU,B738
MU9172,16:15:00,18:39:00,70,PVG,T2,TFU,T1,MU,A332
MU9178,10:05:00,14:24:00,70,FOC,T1,JJN,T1,MU,B738
MU9192,12:00:00,14:01:00,50,XIY,T3,SZX,T3,MU,A321
MU9194,22:00:00,23:29:00,60,TFU,T1,TNA,T2,MU,A321
MU9198,08:15:00,09:55:00,50,WNZ,T3,CSX,T1,MU,C919
MU9202,16:05:00,19:11:00,90,XIY,T3,TFU,T3,MU,A320
MU9211,23:50:00,01:42:00,90,CTU,T3,SZX,T1,MU,A359
MU9215,22:40:00,02:43:00,70,KWL,T1,CGO,T2,MU,A319
MU9216,16:30:00,20:21:00,70,PEK,T1,KWE,T1,MU,ARJ21
MU9219,22:20:00,01:22:00,50,PKX,T2,KWL,T3,MU,A319
MU9223,11:45:00,15:19:00,90,TFU,T3,CZX,T3,MU,A319
MU9227,18:35:00,21:07:00,60,PKX,T2,CTU,T1,MU,A321
MU9242,20:20:00,22:14:00,70,HGH,T3,PEK,T1,MU,A319
MU9248,18:35:00,20:32:00,50,PKX,T1,HIA,T2,MU,ARJ21
MU9260,09:05:00,11:39:00,50,KMG,T3,CGO,T2,MU,B738
MU9265,14:05:00,16:13:00,70,HGH,T3,LHW,T2,MU,A319
MU9267,11:40:00,13:54:00,70,TYN,T1,FOC,T1,MU,C919
MU9296,13:10:00,14:59:00,90,NGB,T1,NTG,T1,MU,ARJ21
MU9308,07:45:00,12:02:00,50,HUZ,T2,TFU,T1,MU,C919
MU9310,06:55:00,08:03:00,90,CAN,T3,CGO,T3,MU,A319
MU9314,08:40:00,11:16:00,90,KMG,T3,HET,T2,MU,ARJ21
MU9317,08:55:00,10:45:00,60,YNT,T1,PEK,T3,MU,B738
MU9318,07:20:00,09:26:00,60,XIY,T3,XNN,T1,MU,A320
MU9319,08:55:00,12:36:00,50,PEK,T1,LXA,T2,MU,A319
MU9321,21:10:00,23:50:00,50,CTU,T1,TYN,T1,MU,A333
MU9325,15:10:00,18:12:00,60,PEK,T2,JJN,T3,MU,B738
MU9340,07:40:00,11:58:00,90,PVG,T1,CTU,T1,MU,ARJ21
MU9344,15:30:00,18:15:00,50,PKX,T3,NTG,T2,MU,C919
MU9346,07:40:00,10:51:00,60,LYA,T3,XIY,T3,MU,B738
MU9351,12:15:00,16:28:00,60,PKX,T1,TNA,T1,MU,A333
MU9361,12:25:00,17:09:00,90,CAN,T3,KWL,T1,MU,A319
MU9366,10:00:00,13:13:00,60,PKX,T3,FOC,T2,MU,B738
MU9375,09:25:00,11:18:00,50,CSX,T1,YTY,T2,MU,B789
MU9388,14:55:00,17:30:00,90,WEH,T2,CGO,T3,MU,A321
MU9393,08:55:00,12:01:00,90,NNG,T3,FOC,T1,MU,A333
MU9396,19:40:00,20:50:00,70,XIY,T3,XMN,T1,MU,C919
MU9417,18:35:00,20:26:00,50,CZX,T1,NGB,T1,MU,ARJ21
MU9423,14:40:00,16:29:00,70,PKX,T3,SHE,T3,MU,C919
MU9424,15:40:00,18:47:00,60,KMG,T2,NNG,T3,MU,C919
MU9430,19:10:00,20:56:00,70,TFU,T1,TAO,T2,MU,A320
MU9431,07:45:00,09:36:00,60,PVG,T3,URC,T3,MU,A359
MU9452,08:40:00,10:22:00,70,SHA,T1,SHE,T2,MU,A321
MU9453,18:40:00,23:46:00,60,KWE,T1,CSX,T1,MU,A320
MU9459,08:25:00,11:46:00,90,SHE,T3,CTU,T2,MU,C919
MU9462,20:40:00,00:24:00,90,TFU,T3,NTG,T3,MU,A333
MU9464,15:35:00,17:16:00,70,XIY,T2,YTY,T1,MU,A320
MU9476,22:05:00,01:06:00,90,KMG,T1,HRB,T2,MU,ARJ21
MU9493,13:20:00,15:47:00,90,PEK,T3,CTU,T2,MU,A332
MU9496,18:50:00,23:18:00,60,KMG,T2,PEK,T3,MU,A321
MU9497,07:45:00,10:32:00,50,LXA,T3,NGB,T3,MU,B738
MU9502,16:55:00,19:39:00,60,PKX,T2,XIY,T1,MU,C919
MU9507,07:50:00,11:55:00,50,LXA,T2,XNN,T1,MU,ARJ21
MU9508,09:45:00,12:56:00,70,HIA,T2,XUZ,T3,MU,ARJ21
MU9509,18:40:00,21:09:00,70,KMG,T1,XNN,T3,MU,A319
MU9529,07:00:00,12:06:00,50,PVG,T2,HGH,T1,MU,A319
MU9530,11:40:00,14:35:00,70,TAO,T2,URC,T3,MU,B738
MU9534,15:40:00,18:33:00,70,SZX,T3,YTY,T3,MU,ARJ21
MU9549,15:35:00,18:09:00,90,SHA,T1,KMG,T3,MU,A359
MU9550,15:50:00,18:55:00,50,PVG,T2,WUX,T2,MU,A319
MU9552,20:45:00,22:54:00,50,KMG,T2,HUZ,T2,MU,A319
MU9557,12:45:00,14:44:00,50,SZX,T3,CSX,T1,MU,A320
MU9559,17:55:00,22:08:00,70,CTU,T3,WEH,T3,MU,A320
MU9562,21:40:00,00:37:00,50,PVG,T3,KWL,T3,MU,A359
MU9566,07:25:00,11:05:00,70,XIY,T1,CTU,T3,MU,ARJ21
MU9570,10:35:00,13:02:00,90,XUZ,T2,LYA,T1,MU,C919
MU9571,20:45:00,21:54:00,90,HIA,T3,HGH,T1,MU,ARJ21
MU9572,15:45:00,18:24:00,60,SHA,T2,FOC,T3,MU,ARJ21
MU9577,20:55:00,23:41:00,50,KHN,T1,CSX,T2,MU,A321
MU9593,16:25:00,20:02:00,70,PKX,T2,XNN,T3,MU,A320
MU9598,13:00:00,15:25:00,90,NKG,T3,CKG,T2,MU,B738
MU9599,15:35:00,19:03:00,70,JJN,T1,KHN,T3,MU,A319
MU9602,20:00:00,22:18:00,70,WNZ,T2,ZUH,T1,MU,B738
MU9605,21:55:00,01:23:00,70,CAN,T2,KMG,T3,MU,A332
MU9609,20:10:00,22:36:00,70,LXA,T1,HAK,T3,MU,B738
MU9611,17:50:00,22:14:00,70,PEK,T1,INC,T1,MU,C919
MU9621,15:45:00,17:29:00,50,CAN,T1,LHW,T3,MU,A320
MU9629,12:00:00,16:22:00,70,LYA,T1,SYX,T1,MU,A319
MU9632,14:35:00,16:51:00,90,CSX,T1,WUX,T3,MU,A319
MU9634,21:45:00,01:23:00,50,CTU,T2,HET,T1,MU,C919
MU9641,21:15:00,22:57:00,90,CAN,T3,LHW,T2,MU,A321
MU9648,18:45:00,23:13:00,90,SZX,T2,LHW,T2,MU,B738
MU9651,16:20:00,21:28:00,50,URC,T2,TSN,T2,MU,A321
MU9662,18:00:00,20:22:00,90,ZUH,T2,PVG,T3,MU,A320
MU9672,17:55:00,21:31:00,60,CTU,T1,SYX,T2,MU,A321
MU9673,18:05:00,22:38:00,60,TFU,T1,HUZ,T2,MU,A319
MU9687,12:20:00,16:32:00,60,XIY,T1,KMG,T1,MU,A321
MU9695,08:45:00,12:33:00,50,CTU,T3,XMN,T1,MU,B738
MU9704,23:50:00,02:30:00,60,ZUH,T1,TYN,T3,MU,ARJ21
MU9707,09:45:00,12:20:00,70,SZX,T3,DLC,T2,MU,B789
MU9713,16:55:00,21:33:00,60,PKX,T1,TFU,T2,MU,A319
MU9717,15:25:00,20:26:00,70,KMG,T1,JJN,T3,MU,C919
MU9719,09:15:00,13:04:00,70,NNG,T1,CKG,T1,MU,C919
MU9721,18:10:00,21:37:00,70,PEK,T2,KWL,T1,MU,B738
MU9723,12:00:00,15:59:00,60,SHA,T1,NKG,T2,MU,ARJ21
MU9731,17:10:00,22:06:00,70,SZX,T3,HRB,T1,MU,B738
MU9735,08:15:00,12:02:00,50,PEK,T1,URC,T1,MU,A333
MU9740,22:50:00,02:06:00,70,SZX,T2,TSN,T2,MU,A359
MU9741,22:20:00,00:36:00,50,SHA,T1,TAO,T1,MU,A333
MU9742,07:45:00,09:29:00,60,SHA,T1,KHN,T3,MU,B789
MU9750,13:00:00,14:58:00,50,XIY,T1,SHE,T2,MU,A333
MU9759,22:45:00,02:16:00,70,TFU,T3,URC,T1,MU,B738
MU9769,17:55:00,22:26:00,60,CAN,T2,XMN,T1,MU,A319
MU9772,09:15:00,12:33:00,90,LYA,T1,CAN,T1,MU,B789
MU9775,19:10:00,21:44:00,50,SHA,T1,XUZ,T3,MU,ARJ21
MU9780,07:40:00,09:20:00,60,TFU,T1,TAO,T2,MU,A319
MU9782,06:35:00,07:54:00,60,SZX,T1,SYX,T1,MU,B738
MU9786,21:40:00,01:08:00,50,HGH,T2,LHW,T2,MU,A320
MU9795,18:40:00,20:34:00,60,TFU,T2,TNA,T2,MU,C919
MU9799,18:25:00,22:24:00,50,PVG,T2,HAK,T2,MU,A320
MU9807,15:55:00,20:01:00,90,KMG,T3,CTU,T2,MU,B738
MU9810,19:40:00,22:09:00,90,TSN,T3,NNG,T1,MU,B738
MU9819,10:05:00,15:14:00,70,CAN,T2,XUZ,T2,MU,A319
MU9820,17:05:00,19:21:00,70,SHA,T3,INC,T2,MU,A320
MU9823,16:10:00,18:10:00,60,CTU,T3,FOC,T2,MU,C919
MU9847,23:30:00,03:13:00,70,SHA,T3,YNT,T3,MU,A359
MU9849,06:00:00,10:18:00,60,SZX,T3,KWE,T2,MU,A359
MU9853,21:15:00,22:31:00,70,CTU,T3,CGO,T1,MU,A333
MU9859,09:05:00,14:02:00,60,SHA,T1,YTY,T3,MU,ARJ21
MU9870,20:15:00,22:28:00,50,SZX,T1,KWL,T1,MU,A320
MU9872,20:05:00,23:28:00,60,PKX,T3,TFU,T1,MU,B789
MU9874,20:05:00,22:50:00,50,JJN,T2,XNN,T1,MU,C919
MU9880,08:20:00,12:23:00,60,HIA,T2,URC,T3,MU,A332
MU9881,15:55:00,18:14:00,90,LXA,T1,HRB,T1,MU,ARJ21
MU9882,19:20:00,21:02:00,60,CAN,T1,LYA,T3,MU,B738
MU9884,16:05:00,20:56:00,50,KMG,T1,TNA,T3,MU,A321
MU9891,20:35:00,00:34:00,70,PKX,T1,XUZ,T2,MU,A319
MU9895,12:25:00,15:30:00,90,XIY,T2,NGB,T3,MU,A321
MU9896,21:00:00,23:37:00,70,WNZ,T3,LYA,T2,MU,B738
MU9897,16:20:00,20:51:00,60,SZX,T3,HUZ,T1,MU,B738
MU9899,16:50:00,19:05:00,70,CAN,T3,PVG,T2,MU,C919
MU9909,20:55:00,22:40:00,50,PKX,T1,PVG,T2,MU,ARJ21
MU9910,17:10:00,20:13:00,50,CTU,T3,HUZ,T3,MU,C919
MU9917,14:10:00,16:57:00,50,CTU,T2,HIA,T1,MU,A319
MU9920,11:15:00,15:38:00,70,PKX,T2,HFE,T2,MU,ARJ21
MU9927,11:35:00,13:26:00,60,SYX,T1,INC,T2,MU,C919
MU9930,19:10:00,21:48:00,50,CAN,T1,FOC,T3,MU,ARJ21
MU9938,21:00:00,23:33:00,50,DLC,T3,WUH,T1,MU,B738
MU9943,23:00:00,02:08:00,90,SZX,T1,PKX,T2,MU,ARJ21
MU9947,21:25:00,00:56:00,60,HET,T3,ZUH,T3,MU,B738
MU9955,08:55:00,12:34:00,90,CTU,T1,FOC,T3,MU,C919
MU9966,15:00:00,18:18:00,70,SZX,T2,LHW,T3,MU,A321
MU9967,14:35:00,17:21:00,70,PKX,T2,INC,T3,MU,A320
MU9970,18:05:00,21:07:00,60,CAN,T3,NKG,T1,MU,A320
MU9973,08:10:00,11:57:00,90,XUZ,T3,INC,T3,MU,A319
MU9978,07:40:00,12:04:00,60,URC,T3,HET,T1,MU,C919
MU9981,22:00:00,02:18:00,90,LXA,T3,PVG,T3,MU,A332
MU9985,15:15:00,19:24:00,70,YNT,T1,WEH,T1,MU,A332
MU9992,07:10:00,09:38:00,90,XIY,T1,KWE,T2,MU,A321
MU9999,18:30:00,22:22:00,90,SHA,T2,KWL,T1,MU,B789
